LCLid,datetime,energy(kWh/hh),temperature
MAC003388,2012-10-05 21:00:00, 0.62 ,9.33
MAC003388,2012-10-05 21:30:00, 0.997 ,9.16
MAC003388,2012-10-05 22:00:00, 0.334 ,9.16
MAC003388,2012-10-05 22:30:00, 0.243 ,8.76
MAC003388,2012-10-05 23:00:00, 0.376 ,8.76
MAC003388,2012-10-05 23:30:00, 0.279 ,8.76
MAC003388,2012-10-06 00:00:00, 0.257 ,8.76
MAC003388,2012-10-06 00:30:00, 0.252 ,8.66
MAC003388,2012-10-06 01:00:00, 0.233 ,8.66
MAC003388,2012-10-06 01:30:00, 0.192 ,8.47
MAC003388,2012-10-06 02:00:00, 0.214 ,8.47
MAC003388,2012-10-06 02:30:00, 0.11 ,8.08
MAC003388,2012-10-06 03:00:00, 0.174 ,8.08
MAC003388,2012-10-06 03:30:00, 0.135 ,7.67
MAC003388,2012-10-06 04:00:00, 0.12 ,7.67
MAC003388,2012-10-06 04:30:00, 0.211 ,7.66
MAC003388,2012-10-06 05:00:00, 0.262 ,7.66
MAC003388,2012-10-06 05:30:00, 0.211 ,7.63
MAC003388,2012-10-06 06:00:00, 0.257 ,7.63
MAC003388,2012-10-06 06:30:00, 0.301 ,7.61
MAC003388,2012-10-06 07:00:00, 0.407 ,7.61
MAC003388,2012-10-06 07:30:00, 0.141 ,8.26
MAC003388,2012-10-06 08:00:00, 0.543 ,8.26
MAC003388,2012-10-06 08:30:00, 0.432 ,9.38
MAC003388,2012-10-06 09:00:00, 1.2640001 ,9.38
MAC003388,2012-10-06 09:30:00, 1.025 ,11.36
MAC003388,2012-10-06 10:00:00, 1.599 ,11.36
MAC003388,2012-10-06 10:30:00, 2.214 ,12.59
MAC003388,2012-10-06 11:00:00, 1.972 ,12.59
MAC003388,2012-10-06 11:30:00, 1.955 ,14.33
MAC003388,2012-10-06 12:00:00, 0.95 ,14.33
MAC003388,2012-10-06 12:30:00, 1.533 ,14.48
MAC003388,2012-10-06 13:00:00, 1.155 ,14.48
MAC003388,2012-10-06 13:30:00, 0.823 ,14.65
MAC003388,2012-10-06 14:00:00, 1.119 ,14.65
MAC003388,2012-10-06 14:30:00, 0.949 ,14.89
MAC003388,2012-10-06 15:00:00, 1.332 ,14.89
MAC003388,2012-10-06 15:30:00, 2.099 ,14.11
MAC003388,2012-10-06 16:00:00, 1.753 ,14.11
MAC003388,2012-10-06 16:30:00, 1.477 ,13.32
MAC003388,2012-10-06 17:00:00, 1.924 ,13.32
MAC003388,2012-10-06 17:30:00, 1.056 ,11.26
MAC003388,2012-10-06 18:00:00, 0.727 ,11.26
MAC003388,2012-10-06 18:30:00, 1.131 ,10.27
MAC003388,2012-10-06 19:00:00, 0.73 ,10.27
MAC003388,2012-10-06 19:30:00, 0.488 ,9.17
MAC003388,2012-10-06 20:00:00, 0.437 ,9.17
MAC003388,2012-10-06 20:30:00, 0.413 ,8.81
MAC003388,2012-10-06 21:00:00, 0.465 ,8.81
MAC003388,2012-10-06 21:30:00, 0.456 ,8.5
MAC003388,2012-10-06 22:00:00, 0.357 ,8.5
MAC003388,2012-10-06 22:30:00, 0.338 ,7.61
MAC003388,2012-10-06 23:00:00, 0.395 ,7.61
MAC003388,2012-10-06 23:30:00, 0.497 ,7.19
MAC003388,2012-10-07 00:00:00, 0.565 ,7.19
MAC003388,2012-10-07 00:30:00, 0.86 ,6.71
MAC003388,2012-10-07 01:00:00, 1.469 ,6.71
MAC003388,2012-10-07 01:30:00, 0.249 ,6.63
MAC003388,2012-10-07 02:00:00, 0.247 ,6.63
MAC003388,2012-10-07 02:30:00, 0.18 ,6.15
MAC003388,2012-10-07 03:00:00, 0.142 ,6.15
MAC003388,2012-10-07 03:30:00, 0.162 ,5.67
MAC003388,2012-10-07 04:00:00, 0.12 ,5.67
MAC003388,2012-10-07 04:30:00, 0.067 ,5.41
MAC003388,2012-10-07 05:00:00, 0.101 ,5.41
MAC003388,2012-10-07 05:30:00, 0.258 ,5.27
MAC003388,2012-10-07 06:00:00, 0.221 ,5.27
MAC003388,2012-10-07 06:30:00, 0.199 ,5.54
MAC003388,2012-10-07 07:00:00, 0.221 ,5.54
MAC003388,2012-10-07 07:30:00, 0.664 ,7.33
MAC003388,2012-10-07 08:00:00, 0.981 ,7.33
MAC003388,2012-10-07 08:30:00, 0.847 ,9.16
MAC003388,2012-10-07 09:00:00, 0.839 ,9.16
MAC003388,2012-10-07 09:30:00, 0.917 ,11.45
MAC003388,2012-10-07 10:00:00, 1.0039999 ,11.45
MAC003388,2012-10-07 10:30:00, 1.189 ,13.19
MAC003388,2012-10-07 11:00:00, 0.959 ,13.19
MAC003388,2012-10-07 11:30:00, 1.054 ,13.62
MAC003388,2012-10-07 12:00:00, 1.0319999 ,13.62
MAC003388,2012-10-07 12:30:00, 1.067 ,13.43
MAC003388,2012-10-07 13:00:00, 0.599 ,13.43
MAC003388,2012-10-07 13:30:00, 0.6 ,13.31
MAC003388,2012-10-07 14:00:00, 0.961 ,13.31
MAC003388,2012-10-07 14:30:00, 1.279 ,13.64
MAC003388,2012-10-07 15:00:00, 1.232 ,13.64
MAC003388,2012-10-07 15:30:00, 1.271 ,13.52
MAC003388,2012-10-07 16:00:00, 1.156 ,13.52
MAC003388,2012-10-07 16:30:00, 0.782 ,12.44
MAC003388,2012-10-07 17:00:00, 0.933 ,12.44
MAC003388,2012-10-07 17:30:00, 1.776 ,11.66
MAC003388,2012-10-07 18:00:00, 1.8049999 ,11.66
MAC003388,2012-10-07 18:30:00, 1.069 ,11.07
MAC003388,2012-10-07 19:00:00, 0.872 ,11.07
MAC003388,2012-10-07 19:30:00, 0.537 ,10.96
MAC003388,2012-10-07 20:00:00, 0.364 ,10.96
MAC003388,2012-10-07 20:30:00, 0.888 ,10.39
MAC003388,2012-10-07 21:00:00, 0.949 ,10.39
MAC003388,2012-10-07 21:30:00, 1.1670001 ,9.49
MAC003388,2012-10-07 22:00:00, 0.345 ,9.49
MAC003388,2012-10-07 22:30:00, 0.926 ,9.51
MAC003388,2012-10-07 23:00:00, 0.243 ,9.51
MAC003388,2012-10-07 23:30:00, 0.17 ,9.87
MAC003388,2012-10-08 00:00:00, 0.176 ,9.87
MAC003388,2012-10-08 00:30:00, 0.198 ,10.56
MAC003388,2012-10-08 01:00:00, 0.159 ,10.56
MAC003388,2012-10-08 01:30:00, 0.171 ,10.69
MAC003388,2012-10-08 02:00:00, 0.17 ,10.69
MAC003388,2012-10-08 02:30:00, 0.222 ,10.85
MAC003388,2012-10-08 03:00:00, 0.184 ,10.85
MAC003388,2012-10-08 03:30:00, 0.143 ,10.87
MAC003388,2012-10-08 04:00:00, 0.095 ,10.87
MAC003388,2012-10-08 04:30:00, 0.839 ,11.28
MAC003388,2012-10-08 05:00:00, 0.594 ,11.28
MAC003388,2012-10-08 05:30:00, 0.789 ,11.35
MAC003388,2012-10-08 06:00:00, 1.318 ,11.35
MAC003388,2012-10-08 06:30:00, 0.377 ,11.36
MAC003388,2012-10-08 07:00:00, 0.166 ,11.36
MAC003388,2012-10-08 07:30:00, 0.158 ,11.59
MAC003388,2012-10-08 08:00:00, 0.17 ,11.59
MAC003388,2012-10-08 08:30:00, 0.208 ,11.63
MAC003388,2012-10-08 09:00:00, 0.119 ,11.63
MAC003388,2012-10-08 09:30:00, 0.092 ,11.58
MAC003388,2012-10-08 10:00:00, 0.071 ,11.58
MAC003388,2012-10-08 10:30:00, 0.138 ,11.78
MAC003388,2012-10-08 11:00:00, 0.193 ,11.78
MAC003388,2012-10-08 11:30:00, 0.179 ,12.1
MAC003388,2012-10-08 12:00:00, 0.177 ,12.1
MAC003388,2012-10-08 12:30:00, 0.255 ,12.13
MAC003388,2012-10-08 13:00:00, 0.197 ,12.13
MAC003388,2012-10-08 13:30:00, 0.133 ,12.22
MAC003388,2012-10-08 14:00:00, 0.114 ,12.22
MAC003388,2012-10-08 14:30:00, 0.155 ,12.13
MAC003388,2012-10-08 15:00:00, 0.125 ,12.13
MAC003388,2012-10-08 15:30:00, 0.175 ,12.08
MAC003388,2012-10-08 16:00:00, 0.178 ,12.08
MAC003388,2012-10-08 16:30:00, 0.23 ,12.04
MAC003388,2012-10-08 17:00:00, 0.219 ,12.04
MAC003388,2012-10-08 17:30:00, 0.208 ,12.04
MAC003388,2012-10-08 18:00:00, 0.21 ,12.04
MAC003388,2012-10-08 18:30:00, 0.241 ,12.06
MAC003388,2012-10-08 19:00:00, 0.205 ,12.06
MAC003388,2012-10-08 19:30:00, 0.168 ,12.15
MAC003388,2012-10-08 20:00:00, 0.233 ,12.15
MAC003388,2012-10-08 20:30:00, 0.279 ,12.02
MAC003388,2012-10-08 21:00:00, 0.284 ,12.02
MAC003388,2012-10-08 21:30:00, 0.245 ,11.99
MAC003388,2012-10-08 22:00:00, 0.231 ,11.99
MAC003388,2012-10-08 22:30:00, 0.213 ,11.61
MAC003388,2012-10-08 23:00:00, 0.213 ,11.61
MAC003388,2012-10-08 23:30:00, 0.159 ,11.9
MAC003388,2012-10-09 00:00:00, 0.159 ,11.9
MAC003388,2012-10-09 00:30:00, 0.18 ,11.86
MAC003388,2012-10-09 01:00:00, 0.221 ,11.86
MAC003388,2012-10-09 01:30:00, 0.163 ,11.62
MAC003388,2012-10-09 02:00:00, 0.147 ,11.62
MAC003388,2012-10-09 02:30:00, 0.154 ,10.62
MAC003388,2012-10-09 03:00:00, 0.14 ,10.62
MAC003388,2012-10-09 03:30:00, 0.082 ,9.71
MAC003388,2012-10-09 04:00:00, 0.091 ,9.71
MAC003388,2012-10-09 04:30:00, 0.099 ,9.29
MAC003388,2012-10-09 05:00:00, 0.213 ,9.29
MAC003388,2012-10-09 05:30:00, 0.195 ,9.16
MAC003388,2012-10-09 06:00:00, 0.144 ,9.16
MAC003388,2012-10-09 06:30:00, 0.151 ,9.07
MAC003388,2012-10-09 07:00:00, 0.149 ,9.07
MAC003388,2012-10-09 07:30:00, 0.098 ,9.74
MAC003388,2012-10-09 08:00:00, 0.082 ,9.74
MAC003388,2012-10-09 08:30:00, 0.083 ,10.59
MAC003388,2012-10-09 09:00:00, 0.186 ,10.59
MAC003388,2012-10-09 09:30:00, 0.214 ,12.34
MAC003388,2012-10-09 10:00:00, 0.159 ,12.34
MAC003388,2012-10-09 10:30:00, 0.152 ,12.51
MAC003388,2012-10-09 11:00:00, 0.135 ,12.51
MAC003388,2012-10-09 11:30:00, 0.149 ,13.11
MAC003388,2012-10-09 12:00:00, 0.104 ,13.11
MAC003388,2012-10-09 12:30:00, 0.102 ,14.23
MAC003388,2012-10-09 13:00:00, 0.165 ,14.23
MAC003388,2012-10-09 13:30:00, 0.253 ,13.48
MAC003388,2012-10-09 14:00:00, 0.176 ,13.48
MAC003388,2012-10-09 14:30:00, 0.172 ,13.34
MAC003388,2012-10-09 15:00:00, 0.173 ,13.34
MAC003388,2012-10-09 15:30:00, 0.146 ,12.86
MAC003388,2012-10-09 16:00:00, 0.12 ,12.86
MAC003388,2012-10-09 16:30:00, 0.111 ,12.34
MAC003388,2012-10-09 17:00:00, 0.112 ,12.34
MAC003388,2012-10-09 17:30:00, 0.252 ,11.77
MAC003388,2012-10-09 18:00:00, 0.284 ,11.77
MAC003388,2012-10-09 18:30:00, 0.249 ,11.19
MAC003388,2012-10-09 19:00:00, 0.259 ,11.19
MAC003388,2012-10-09 19:30:00, 0.221 ,10.82
MAC003388,2012-10-09 20:00:00, 0.186 ,10.82
MAC003388,2012-10-09 20:30:00, 0.153 ,10.95
MAC003388,2012-10-09 21:00:00, 0.157 ,10.95
MAC003388,2012-10-09 21:30:00, 0.297 ,10.52
MAC003388,2012-10-09 22:00:00, 0.266 ,10.52
MAC003388,2012-10-09 22:30:00, 0.243 ,10.02
MAC003388,2012-10-09 23:00:00, 0.249 ,10.02
MAC003388,2012-10-09 23:30:00, 0.195 ,9.56
MAC003388,2012-10-10 00:00:00, 0.211 ,9.56
MAC003388,2012-10-10 00:30:00, 0.12 ,9.42
MAC003388,2012-10-10 01:00:00, 0.061 ,9.42
MAC003388,2012-10-10 01:30:00, 0.158 ,9.72
MAC003388,2012-10-10 02:00:00, 0.227 ,9.72
MAC003388,2012-10-10 02:30:00, 0.154 ,9.22
MAC003388,2012-10-10 03:00:00, 0.147 ,9.22
MAC003388,2012-10-10 03:30:00, 0.118 ,8.72
MAC003388,2012-10-10 04:00:00, 0.138 ,8.72
MAC003388,2012-10-10 04:30:00, 0.073 ,7.88
MAC003388,2012-10-10 05:00:00, 0.081 ,7.88
MAC003388,2012-10-10 05:30:00, 0.143 ,7.04
MAC003388,2012-10-10 06:00:00, 0.184 ,7.04
MAC003388,2012-10-10 06:30:00, 0.204 ,7.67
MAC003388,2012-10-10 07:00:00, 0.17 ,7.67
MAC003388,2012-10-10 07:30:00, 0.09 ,9.1
MAC003388,2012-10-10 08:00:00, 0.091 ,9.1
MAC003388,2012-10-10 08:30:00, 0.147 ,10.35
MAC003388,2012-10-10 09:00:00, 0.069 ,10.35
MAC003388,2012-10-10 09:30:00, 0.115 ,12.71
MAC003388,2012-10-10 10:00:00, 0.174 ,12.71
MAC003388,2012-10-10 10:30:00, 0.228 ,13.81
MAC003388,2012-10-10 11:00:00, 0.15 ,13.81
MAC003388,2012-10-10 11:30:00, 0.112 ,13.58
MAC003388,2012-10-10 12:00:00, 0.118 ,13.58
MAC003388,2012-10-10 12:30:00, 0.14 ,14.13
MAC003388,2012-10-10 13:00:00, 0.111 ,14.13
MAC003388,2012-10-10 13:30:00, 0.183 ,14.12
MAC003388,2012-10-10 14:00:00, 0.179 ,14.12
MAC003388,2012-10-10 14:30:00, 0.2 ,13.63
MAC003388,2012-10-10 15:00:00, 0.231 ,13.63
MAC003388,2012-10-10 15:30:00, 0.12 ,13.47
MAC003388,2012-10-10 16:00:00, 0.086 ,13.47
MAC003388,2012-10-10 16:30:00, 0.107 ,12.76
MAC003388,2012-10-10 17:00:00, 0.18 ,12.76
MAC003388,2012-10-10 17:30:00, 0.176 ,12.13
MAC003388,2012-10-10 18:00:00, 0.245 ,12.13
MAC003388,2012-10-10 18:30:00, 0.282 ,11.02
MAC003388,2012-10-10 19:00:00, 0.308 ,11.02
MAC003388,2012-10-10 19:30:00, 0.173 ,10.1
MAC003388,2012-10-10 20:00:00, 0.159 ,10.1
MAC003388,2012-10-10 20:30:00, 0.174 ,10.0
MAC003388,2012-10-10 21:00:00, 0.194 ,10.0
MAC003388,2012-10-10 21:30:00, 0.233 ,10.18
MAC003388,2012-10-10 22:00:00, 0.271 ,10.18
MAC003388,2012-10-10 22:30:00, 0.222 ,10.05
MAC003388,2012-10-10 23:00:00, 0.256 ,10.05
MAC003388,2012-10-10 23:30:00, 0.225 ,9.63
MAC003388,2012-10-11 00:00:00, 0.162 ,9.63
MAC003388,2012-10-11 00:30:00, 0.073 ,9.99
MAC003388,2012-10-11 01:00:00, 0.077 ,9.99
MAC003388,2012-10-11 01:30:00, 0.235 ,9.92
MAC003388,2012-10-11 02:00:00, 0.149 ,9.92
MAC003388,2012-10-11 02:30:00, 0.143 ,9.61
MAC003388,2012-10-11 03:00:00, 0.177 ,9.61
MAC003388,2012-10-11 03:30:00, 0.143 ,9.93
MAC003388,2012-10-11 04:00:00, 0.083 ,9.93
MAC003388,2012-10-11 04:30:00, 0.07 ,9.15
MAC003388,2012-10-11 05:00:00, 0.098 ,9.15
MAC003388,2012-10-11 05:30:00, 0.159 ,9.19
MAC003388,2012-10-11 06:00:00, 0.186 ,9.19
MAC003388,2012-10-11 06:30:00, 0.174 ,9.83
MAC003388,2012-10-11 07:00:00, 0.146 ,9.83
MAC003388,2012-10-11 07:30:00, 0.095 ,10.83
MAC003388,2012-10-11 08:00:00, 0.139 ,10.83
MAC003388,2012-10-11 08:30:00, 0.096 ,11.72
MAC003388,2012-10-11 09:00:00, 0.064 ,11.72
MAC003388,2012-10-11 09:30:00, 0.12 ,12.28
MAC003388,2012-10-11 10:00:00, 0.232 ,12.28
MAC003388,2012-10-11 10:30:00, 0.178 ,12.74
MAC003388,2012-10-11 11:00:00, 0.142 ,12.74
MAC003388,2012-10-11 11:30:00, 0.124 ,13.31
MAC003388,2012-10-11 12:00:00, 0.143 ,13.31
MAC003388,2012-10-11 12:30:00, 0.13 ,13.76
MAC003388,2012-10-11 13:00:00, 0.086 ,13.76
MAC003388,2012-10-11 13:30:00, 0.157 ,14.33
MAC003388,2012-10-11 14:00:00, 0.2 ,14.33
MAC003388,2012-10-11 14:30:00, 0.223 ,14.68
MAC003388,2012-10-11 15:00:00, 0.19 ,14.68
MAC003388,2012-10-11 15:30:00, 0.141 ,14.78
MAC003388,2012-10-11 16:00:00, 0.09 ,14.78
MAC003388,2012-10-11 16:30:00, 0.148 ,14.84
MAC003388,2012-10-11 17:00:00, 0.137 ,14.84
MAC003388,2012-10-11 17:30:00, 0.207 ,14.88
MAC003388,2012-10-11 18:00:00, 0.248 ,14.88
MAC003388,2012-10-11 18:30:00, 0.288 ,14.87
MAC003388,2012-10-11 19:00:00, 0.311 ,14.87
MAC003388,2012-10-11 19:30:00, 0.22 ,14.87
MAC003388,2012-10-11 20:00:00, 0.165 ,14.87
MAC003388,2012-10-11 20:30:00, 0.152 ,14.88
MAC003388,2012-10-11 21:00:00, 0.206 ,14.88
MAC003388,2012-10-11 21:30:00, 0.184 ,14.87
MAC003388,2012-10-11 22:00:00, 0.257 ,14.87
MAC003388,2012-10-11 22:30:00, 0.231 ,14.72
MAC003388,2012-10-11 23:00:00, 0.244 ,14.72
MAC003388,2012-10-11 23:30:00, 0.311 ,13.61
MAC003388,2012-10-12 00:00:00, 0.133 ,13.61
MAC003388,2012-10-12 00:30:00, 0.081 ,13.09
MAC003388,2012-10-12 01:00:00, 0.075 ,13.09
MAC003388,2012-10-12 01:30:00, 0.12 ,12.54
MAC003388,2012-10-12 02:00:00, 0.159 ,12.54
MAC003388,2012-10-12 02:30:00, 0.162 ,11.94
MAC003388,2012-10-12 03:00:00, 0.169 ,11.94
MAC003388,2012-10-12 03:30:00, 0.16 ,11.47
MAC003388,2012-10-12 04:00:00, 0.178 ,11.47
MAC003388,2012-10-12 04:30:00, 0.085 ,10.87
MAC003388,2012-10-12 05:00:00, 0.07 ,10.87
MAC003388,2012-10-12 05:30:00, 0.062 ,10.37
MAC003388,2012-10-12 06:00:00, 0.167 ,10.37
MAC003388,2012-10-12 06:30:00, 0.189 ,10.39
MAC003388,2012-10-12 07:00:00, 0.142 ,10.39
MAC003388,2012-10-12 07:30:00, 0.154 ,10.29
MAC003388,2012-10-12 08:00:00, 0.183 ,10.29
MAC003388,2012-10-12 08:30:00, 0.098 ,10.94
MAC003388,2012-10-12 09:00:00, 0.063 ,10.94
MAC003388,2012-10-12 09:30:00, 0.095 ,12.32
MAC003388,2012-10-12 10:00:00, 0.107 ,12.32
MAC003388,2012-10-12 10:30:00, 0.209 ,12.59
MAC003388,2012-10-12 11:00:00, 0.158 ,12.59
MAC003388,2012-10-12 11:30:00, 0.192 ,13.86
MAC003388,2012-10-12 12:00:00, 0.137 ,13.86
MAC003388,2012-10-12 12:30:00, 0.141 ,13.99
MAC003388,2012-10-12 13:00:00, 0.139 ,13.99
MAC003388,2012-10-12 13:30:00, 0.088 ,13.52
MAC003388,2012-10-12 14:00:00, 0.095 ,13.52
MAC003388,2012-10-12 14:30:00, 0.218 ,12.69
MAC003388,2012-10-12 15:00:00, 0.238 ,12.69
MAC003388,2012-10-12 15:30:00, 0.159 ,12.46
MAC003388,2012-10-12 16:00:00, 0.137 ,12.46
MAC003388,2012-10-12 16:30:00, 0.138 ,11.31
MAC003388,2012-10-12 17:00:00, 0.142 ,11.31
MAC003388,2012-10-12 17:30:00, 0.092 ,10.39
MAC003388,2012-10-12 18:00:00, 0.184 ,10.39
MAC003388,2012-10-12 18:30:00, 0.274 ,9.38
MAC003388,2012-10-12 19:00:00, 0.293 ,9.38
MAC003388,2012-10-12 19:30:00, 0.242 ,8.93
MAC003388,2012-10-12 20:00:00, 0.242 ,8.93
MAC003388,2012-10-12 20:30:00, 0.144 ,8.93
MAC003388,2012-10-12 21:00:00, 0.178 ,8.93
MAC003388,2012-10-12 21:30:00, 0.217 ,8.51
MAC003388,2012-10-12 22:00:00, 0.168 ,8.51
MAC003388,2012-10-12 22:30:00, 0.23 ,8.97
MAC003388,2012-10-12 23:00:00, 0.244 ,8.97
MAC003388,2012-10-12 23:30:00, 0.321 ,8.78
MAC003388,2012-10-13 00:00:00, 0.195 ,8.78
MAC003388,2012-10-13 00:30:00, 0.133 ,8.27
MAC003388,2012-10-13 01:00:00, 0.107 ,8.27
MAC003388,2012-10-13 01:30:00, 0.128 ,7.87
MAC003388,2012-10-13 02:00:00, 0.095 ,7.87
MAC003388,2012-10-13 02:30:00, 0.158 ,7.89
MAC003388,2012-10-13 03:00:00, 0.183 ,7.89
MAC003388,2012-10-13 03:30:00, 0.174 ,7.74
MAC003388,2012-10-13 04:00:00, 0.152 ,7.74
MAC003388,2012-10-13 04:30:00, 0.104 ,7.33
MAC003388,2012-10-13 05:00:00, 0.068 ,7.33
MAC003388,2012-10-13 05:30:00, 0.065 ,6.5
MAC003388,2012-10-13 06:00:00, 0.144 ,6.5
MAC003388,2012-10-13 06:30:00, 0.195 ,6.47
MAC003388,2012-10-13 07:00:00, 0.142 ,6.47
MAC003388,2012-10-13 07:30:00, 0.138 ,7.84
MAC003388,2012-10-13 08:00:00, 0.183 ,7.84
MAC003388,2012-10-13 08:30:00, 0.101 ,9.12
MAC003388,2012-10-13 09:00:00, 0.061 ,9.12
MAC003388,2012-10-13 09:30:00, 0.068 ,10.66
MAC003388,2012-10-13 10:00:00, 0.136 ,10.66
MAC003388,2012-10-13 10:30:00, 0.202 ,10.58
MAC003388,2012-10-13 11:00:00, 0.142 ,10.58
MAC003388,2012-10-13 11:30:00, 0.193 ,11.43
MAC003388,2012-10-13 12:00:00, 0.359 ,11.43
MAC003388,2012-10-13 12:30:00, 0.185 ,11.38
MAC003388,2012-10-13 13:00:00, 0.178 ,11.38
MAC003388,2012-10-13 13:30:00, 0.47 ,11.53
MAC003388,2012-10-13 14:00:00, 2.118 ,11.53
MAC003388,2012-10-13 14:30:00, 1.5 ,10.11
MAC003388,2012-10-13 15:00:00, 1.714 ,10.11
MAC003388,2012-10-13 15:30:00, 1.2539999 ,10.27
MAC003388,2012-10-13 16:00:00, 0.4 ,10.27
MAC003388,2012-10-13 16:30:00, 0.336 ,9.91
MAC003388,2012-10-13 17:00:00, 0.988 ,9.91
MAC003388,2012-10-13 17:30:00, 1.3890001 ,9.01
MAC003388,2012-10-13 18:00:00, 0.839 ,9.01
MAC003388,2012-10-13 18:30:00, 0.668 ,7.63
MAC003388,2012-10-13 19:00:00, 0.471 ,7.63
MAC003388,2012-10-13 19:30:00, 0.504 ,7.01
MAC003388,2012-10-13 20:00:00, 2.0109999 ,7.01
MAC003388,2012-10-13 20:30:00, 1.079 ,6.53
MAC003388,2012-10-13 21:00:00, 0.89 ,6.53
MAC003388,2012-10-13 21:30:00, 1.368 ,6.41
MAC003388,2012-10-13 22:00:00, 0.747 ,6.41
MAC003388,2012-10-13 22:30:00, 0.349 ,5.92
MAC003388,2012-10-13 23:00:00, 0.309 ,5.92
MAC003388,2012-10-13 23:30:00, 0.21 ,5.69
MAC003388,2012-10-14 00:00:00, 0.241 ,5.69
MAC003388,2012-10-14 00:30:00, 0.121 ,5.17
MAC003388,2012-10-14 01:00:00, 0.067 ,5.17
MAC003388,2012-10-14 01:30:00, 0.169 ,4.67
MAC003388,2012-10-14 02:00:00, 0.212 ,4.67
MAC003388,2012-10-14 02:30:00, 0.188 ,4.11
MAC003388,2012-10-14 03:00:00, 0.185 ,4.11
MAC003388,2012-10-14 03:30:00, 0.145 ,3.62
MAC003388,2012-10-14 04:00:00, 0.123 ,3.62
MAC003388,2012-10-14 04:30:00, 0.149 ,3.43
MAC003388,2012-10-14 05:00:00, 0.071 ,3.43
MAC003388,2012-10-14 05:30:00, 0.201 ,2.94
MAC003388,2012-10-14 06:00:00, 0.218 ,2.94
MAC003388,2012-10-14 06:30:00, 0.254 ,2.81
MAC003388,2012-10-14 07:00:00, 0.23 ,2.81
MAC003388,2012-10-14 07:30:00, 0.243 ,4.42
MAC003388,2012-10-14 08:00:00, 0.501 ,4.42
MAC003388,2012-10-14 08:30:00, 0.931 ,6.68
MAC003388,2012-10-14 09:00:00, 0.736 ,6.68
MAC003388,2012-10-14 09:30:00, 0.664 ,9.44
MAC003388,2012-10-14 10:00:00, 0.665 ,9.44
MAC003388,2012-10-14 10:30:00, 0.602 ,11.07
MAC003388,2012-10-14 11:00:00, 0.821 ,11.07
MAC003388,2012-10-14 11:30:00, 0.696 ,11.78
MAC003388,2012-10-14 12:00:00, 0.705 ,11.78
MAC003388,2012-10-14 12:30:00, 1.132 ,11.88
MAC003388,2012-10-14 13:00:00, 1.92 ,11.88
MAC003388,2012-10-14 13:30:00, 0.511 ,12.32
MAC003388,2012-10-14 14:00:00, 0.781 ,12.32
MAC003388,2012-10-14 14:30:00, 0.13 ,11.98
MAC003388,2012-10-14 15:00:00, 0.352 ,11.98
MAC003388,2012-10-14 15:30:00, 0.23 ,11.43
MAC003388,2012-10-14 16:00:00, 0.244 ,11.43
MAC003388,2012-10-14 16:30:00, 0.229 ,10.72
MAC003388,2012-10-14 17:00:00, 0.382 ,10.72
MAC003388,2012-10-14 17:30:00, 1.377 ,9.65
MAC003388,2012-10-14 18:00:00, 0.472 ,9.65
MAC003388,2012-10-14 18:30:00, 0.488 ,9.06
MAC003388,2012-10-14 19:00:00, 0.195 ,9.06
MAC003388,2012-10-14 19:30:00, 0.251 ,8.9
MAC003388,2012-10-14 20:00:00, 0.306 ,8.9
MAC003388,2012-10-14 20:30:00, 0.258 ,8.99
MAC003388,2012-10-14 21:00:00, 0.266 ,8.99
MAC003388,2012-10-14 21:30:00, 0.373 ,8.15
MAC003388,2012-10-14 22:00:00, 0.316 ,8.15
MAC003388,2012-10-14 22:30:00, 0.232 ,6.76
MAC003388,2012-10-14 23:00:00, 0.288 ,6.76
MAC003388,2012-10-14 23:30:00, 1.107 ,5.78
MAC003388,2012-10-15 00:00:00, 0.673 ,5.78
MAC003388,2012-10-15 00:30:00, 0.256 ,4.78
MAC003388,2012-10-15 01:00:00, 0.152 ,4.78
MAC003388,2012-10-15 01:30:00, 0.193 ,4.29
MAC003388,2012-10-15 02:00:00, 0.213 ,4.29
MAC003388,2012-10-15 02:30:00, 0.136 ,4.09
MAC003388,2012-10-15 03:00:00, 0.097 ,4.09
MAC003388,2012-10-15 03:30:00, 0.077 ,4.16
MAC003388,2012-10-15 04:00:00, 0.127 ,4.16
MAC003388,2012-10-15 04:30:00, 0.173 ,4.73
MAC003388,2012-10-15 05:00:00, 0.165 ,4.73
MAC003388,2012-10-15 05:30:00, 0.183 ,5.31
MAC003388,2012-10-15 06:00:00, 0.252 ,5.31
MAC003388,2012-10-15 06:30:00, 0.407 ,5.24
MAC003388,2012-10-15 07:00:00, 0.264 ,5.24
MAC003388,2012-10-15 07:30:00, 0.271 ,7.15
MAC003388,2012-10-15 08:00:00, 0.595 ,7.15
MAC003388,2012-10-15 08:30:00, 0.69 ,9.21
MAC003388,2012-10-15 09:00:00, 0.488 ,9.21
MAC003388,2012-10-15 09:30:00, 0.492 ,10.47
MAC003388,2012-10-15 10:00:00, 0.545 ,10.47
MAC003388,2012-10-15 10:30:00, 0.825 ,11.67
MAC003388,2012-10-15 11:00:00, 0.768 ,11.67
MAC003388,2012-10-15 11:30:00, 0.827 ,12.27
MAC003388,2012-10-15 12:00:00, 0.478 ,12.27
MAC003388,2012-10-15 12:30:00, 0.154 ,12.66
MAC003388,2012-10-15 13:00:00, 0.15 ,12.66
